"","logFC","logCPM","PValue","FDR","sig"
"RAP2B",0.346988142730103,4.44795718046619,0.729936278622568,1,"None"
"RCC2",0.345699670932764,4.45787457176146,0.729936278622568,1,"None"
"SMIM8",0.257132697404508,4.39556243879299,0.729936278622568,1,"None"
"AS3MT",0.255581492087142,4.43728830658702,0.729936278622568,1,"None"
"COL10A1",0.248168051295549,4.39157284515167,0.729936278622568,1,"None"
"ZNF28",0.244535399940566,4.4148854718498,0.729936278622568,1,"None"
"PIK3C2B",0.24108957045558,4.40971321057382,0.729936278622568,1,"None"
"FER",0.232613669105578,4.38670880090118,0.729936278622568,1,"None"
"IQCH",0.208428084432353,4.39394361849692,0.729936278622568,1,"None"
"MAP2K1",0.205382503707976,4.41040617313943,0.729936278622568,1,"None"
"FANK1",0.189136398647711,4.41961759207503,0.729936278622568,1,"None"
"RAD51B",0.186126079740111,4.39332400447946,0.729936278622568,1,"None"
"TTC23",0.183360459481187,4.43202632708294,0.729936278622568,1,"None"
"SMURF1",0.172876873766706,4.39777223054408,0.729936278622568,1,"None"
"AGAP4",0.121333791785622,4.40840108811377,0.729936278622568,1,"None"
"MED21",0.098600861025243,5.88866025699825,0.730130192267021,1,"None"
"AC079594.1",-0.177344102684715,5.95427447930112,0.730184562440367,1,"None"
"CHP1",0.149671751602847,6.43430382050842,0.730224378397105,1,"None"
"ZC3H14",0.0622380185877792,5.68006600247266,0.730272435069386,1,"None"
"USP1",0.0936644629956097,5.99279978324534,0.730414147860245,1,"None"
"RMDN1",-0.154691249607621,5.8802214026436,0.73057334169124,1,"None"
"PIK3IP1",-0.115411288191128,5.69069214151403,0.730699866424044,1,"None"
"MFSD1",0.126249013935426,6.33594932683165,0.730781778786237,1,"None"
"YBX3",0.141141881154997,6.7532059552524,0.731056877475461,1,"None"
"SSB",0.0824633785198555,7.27558982394628,0.731188017798542,1,"None"
"CCT2",-0.097335098042101,6.97276754333511,0.731786031427723,1,"None"
"UGP2",0.103669061161996,6.86552487864122,0.73229901868768,1,"None"
"METTL15",-0.288004215946993,5.14738357552317,0.733794626511004,1,"None"
"ANKRD49",-0.265878582590421,5.15810749817465,0.733794626511004,1,"None"
"AC004076.1",-0.216730115379499,5.1496451190401,0.733794626511004,1,"None"
"ASRGL1",-0.212259802320893,5.15992824518046,0.733794626511004,1,"None"
"URM1",-0.18015665720001,5.18123470733399,0.733794626511004,1,"None"
"BRCC3",-0.174554166285605,5.17847460563002,0.733794626511004,1,"None"
"PEX5",-0.152789045958607,5.17451929043309,0.733794626511004,1,"None"
"MAD2L2",-0.136402769391359,5.17810135328495,0.733794626511004,1,"None"
"NTAQ1",-0.134237931766648,5.1850152586104,0.733794626511004,1,"None"
"ZNF787",-0.0947671871999687,5.18908938351467,0.733794626511004,1,"None"
"CREBBP",0.117020197073278,5.79017196141764,0.734632870321281,1,"None"
"SNX6",0.106337550435766,5.79589711299808,0.734632870321281,1,"None"
"TMEM45B",0.275147071506136,4.43650757888276,0.73504519946868,1,"None"
"TOM1",0.151475979493456,6.12914467565759,0.735352776881773,1,"None"
"FBLN2",-0.443971860145825,4.32132973785894,0.73571859799485,1,"None"
"CHORDC1",-0.21187972492027,5.55032617276192,0.735759478256335,1,"None"
"MRPS31",-0.198612325660178,5.57068074901235,0.735759478256335,1,"None"
"TSTD2",-0.186947051896232,5.56944103940903,0.735759478256335,1,"None"
"RNF41",-0.169514817115815,5.56844263239282,0.735759478256335,1,"None"
"CKAP2",-0.116456729979744,5.58226291031258,0.735759478256335,1,"None"
"VPS72",-0.0902076056799851,5.57500560699376,0.735759478256335,1,"None"
"CCDC8",-0.0586412874921624,5.5862540035964,0.735759478256335,1,"None"
"TFAP2C",-0.832056981016409,3.9271928631456,0.736776006367568,1,"None"
"SOAT1",0.118329830941616,5.74259156350939,0.736837728399513,1,"None"
"CRIP2",-0.0631385533995155,7.36535048490284,0.737062041721867,1,"None"
"RSRC1",-0.156076747605544,5.80610701703257,0.737547959944674,1,"None"
"ELP3",-0.116199950721303,5.80755495409257,0.737547959944674,1,"None"
"FBXL17",-0.0613895137939059,5.80568726853791,0.737547959944674,1,"None"
"ME1",0.15487326996052,6.3011806622011,0.737567519734908,1,"None"
"HIF1A",0.0859654008001066,7.48185427412523,0.737950484210293,1,"None"
"ASCC1",-0.333845031249294,5.02833839212718,0.738006532743414,1,"None"
"SLC22A23",-0.267449472127346,5.00374736467204,0.738006532743414,1,"None"
"SENP1",-0.256826286944194,5.01882133859022,0.738006532743414,1,"None"
"NDUFAF5",-0.218174571823861,5.02570974949086,0.738006532743414,1,"None"
"TIGD2",-0.216319496206246,5.03791830378351,0.738006532743414,1,"None"
"IRAK1BP1",-0.188960051386126,5.02814137864636,0.738006532743414,1,"None"
"ASB7",-0.185681687168836,5.03172469657819,0.738006532743414,1,"None"
"GCC1",-0.18295457510907,5.03465758198368,0.738006532743414,1,"None"
"C10orf88",-0.171724361620034,5.02968187605721,0.738006532743414,1,"None"
"TACO1",-0.166513192845571,5.04733982096867,0.738006532743414,1,"None"
"ZNF92",-0.161605934105283,5.04928593604469,0.738006532743414,1,"None"
"TMEM201",-0.1130630806794,5.05061273343914,0.738006532743414,1,"None"
"CKMT1B",-0.0990443757823319,5.04011777981993,0.738006532743414,1,"None"
"GDAP1",0.0967502253827535,6.92379884049392,0.738137403011638,1,"None"
"COL3A1",0.241791519867614,6.29594289069763,0.738184369681261,1,"None"
"ZNF883",-0.446062244217056,4.5135087677017,0.738774817476388,1,"None"
"AMN1",-0.409290532700879,4.51861004190251,0.738774817476388,1,"None"
"GABBR1",-0.389378215245809,4.51281337301702,0.738774817476388,1,"None"
"DGKQ",-0.389242288034344,4.525708763761,0.738774817476388,1,"None"
"ABCC10",-0.388867055036228,4.52843997426747,0.738774817476388,1,"None"
"CARS1",-0.381588916154312,4.54735475451756,0.738774817476388,1,"None"
"SPACA9",-0.377682258972683,4.55769490235564,0.738774817476388,1,"None"
"TMEM144",-0.372850025830034,4.50773141297166,0.738774817476388,1,"None"
"ZNF559-ZNF177",-0.367885706339214,4.50977654158277,0.738774817476388,1,"None"
"NEURL4",-0.356939173427637,4.53074514507788,0.738774817476388,1,"None"
"LPIN3",-0.356424518778745,4.52114732129348,0.738774817476388,1,"None"
"SHISAL1",-0.338359065826842,4.53885900898889,0.738774817476388,1,"None"
"CACFD1",-0.336529617822871,4.54641190693113,0.738774817476388,1,"None"
"HIVEP3",-0.336265248342828,4.5131069053212,0.738774817476388,1,"None"
"SPIN4",-0.33547193263876,4.52677636723456,0.738774817476388,1,"None"
"ZSCAN1",-0.321987630486171,4.52408795272893,0.738774817476388,1,"None"
"HAUS3",-0.319957287680225,4.53293904794783,0.738774817476388,1,"None"
"POLH",-0.319575024770004,4.52904111340883,0.738774817476388,1,"None"
"HELZ2",-0.310663951302531,4.55328657487062,0.738774817476388,1,"None"
"P2RX5-TAX1BP3",-0.300068571718285,4.55284479774229,0.738774817476388,1,"None"
"FBXO5",-0.298366598037964,4.55134010969572,0.738774817476388,1,"None"
"ZNF229",-0.287193011006058,4.53599385614975,0.738774817476388,1,"None"
"ACTR5",-0.278421953654915,4.53227296174429,0.738774817476388,1,"None"
"PACSIN1",-0.276168039497026,4.54692099797386,0.738774817476388,1,"None"
"CCDC137",-0.270213127335487,4.53659937006979,0.738774817476388,1,"None"
"MPLKIP",-0.260574824805983,4.52999631354591,0.738774817476388,1,"None"
"AP5B1",-0.260481922919233,4.52557665879176,0.738774817476388,1,"None"
"ZNF784",-0.247434476857407,4.52226101466903,0.738774817476388,1,"None"
"CCDC97",-0.24132632488781,4.54681266849103,0.738774817476388,1,"None"
"TOP1MT",-0.228371223016625,4.54895639411739,0.738774817476388,1,"None"
"GRWD1",-0.212256002985589,4.54289605466662,0.738774817476388,1,"None"
"MON1A",-0.190704908125692,4.53359021528419,0.738774817476388,1,"None"
"H4C6",-0.161621409244657,4.55212366826967,0.738774817476388,1,"None"
"SHROOM2",-0.160438494884588,4.53325920557654,0.738774817476388,1,"None"
"ACADS",-0.105751980052094,4.54405086751456,0.738774817476388,1,"None"
"HNRNPD",-0.05652760083306,6.6006241503113,0.73898851043351,1,"None"
"UBE2G2",0.136608897439449,5.68689285874116,0.738998576376045,1,"None"
"MRPL1",0.127705479465882,5.68492962299589,0.738998576376045,1,"None"
"EXOC6",0.0764081598755908,5.68539401344569,0.738998576376045,1,"None"
"TRA2B",0.0644273229535254,6.81345066545244,0.739308468975221,1,"None"
"DENND2A",-0.140089737668903,6.19939300562647,0.739876686936189,1,"None"
"LYN",0.398471399229314,4.55588206826103,0.740093811382899,1,"None"
"MGAT4B",0.346257648664919,4.56050540688616,0.740093811382899,1,"None"
"CLDN5",0.34254075222651,4.56838575479975,0.740093811382899,1,"None"
"MIF4GD",0.329330515878073,4.55464213378269,0.740093811382899,1,"None"
"IFNLR1",0.318823119549066,4.57370441712008,0.740093811382899,1,"None"
"DENND10",0.302338981841542,4.55792409332616,0.740093811382899,1,"None"
"TIE1",0.277838901279143,4.56004375841491,0.740093811382899,1,"None"
"RRP15",0.246860761079545,4.53538832947071,0.740093811382899,1,"None"
"KIFC2",0.243417981381489,4.55150447036513,0.740093811382899,1,"None"
"C2CD6",0.236900467591662,4.53129118750058,0.740093811382899,1,"None"
"METTL24",0.234712137383908,4.53578323822974,0.740093811382899,1,"None"
"LIG1",0.202384805671843,4.537138395773,0.740093811382899,1,"None"
"STRN",0.190080592833901,4.56328765169254,0.740093811382899,1,"None"
"IMMT",0.120746769120311,6.41630917815766,0.740595672224219,1,"None"
"STK16",-0.315700729933745,4.87494451902005,0.741080581629595,1,"None"
"ACTR3C",-0.312354484597811,4.86635751388682,0.741080581629595,1,"None"
"ZBTB34",-0.31166433746413,4.8717085643206,0.741080581629595,1,"None"
"ZNF461",-0.311593126815208,4.86332310153553,0.741080581629595,1,"None"
"OTULIN",-0.300343202986071,4.86538902196849,0.741080581629595,1,"None"
"UBXN8",-0.282697812037728,4.87402268743685,0.741080581629595,1,"None"
"AMT",-0.255228173691695,4.87672911758927,0.741080581629595,1,"None"
"C1orf216",-0.232452812320466,4.88143992438108,0.741080581629595,1,"None"
"ZNF830",-0.231761021479769,4.88210623592161,0.741080581629595,1,"None"
"PIGO",-0.225294153701653,4.8780946452301,0.741080581629595,1,"None"
"PXN",-0.221546843160211,4.89404471423194,0.741080581629595,1,"None"
"USP27X",-0.189068842199236,4.90510472474114,0.741080581629595,1,"None"
"RMI1",-0.170508036980663,4.8927669186108,0.741080581629595,1,"None"
"HS6ST1",-0.132336897691679,4.89270048000577,0.741080581629595,1,"None"
"NOC2L",0.153061792398827,5.63267648487595,0.741102758388097,1,"None"
"FILIP1L",-0.271365141148201,5.03201618211822,0.741217185029106,1,"None"
"UBA5",-0.111730760447154,6.516241008744,0.741864340534722,1,"None"
"HAGHL",-0.383945800110812,4.7062939218684,0.742050288051215,1,"None"
"ZKSCAN5",-0.347426519745908,4.72197025732156,0.742050288051215,1,"None"
"MICALL2",-0.287040196249576,4.71421598026723,0.742050288051215,1,"None"
"MTO1",-0.281428332945418,4.72888171012892,0.742050288051215,1,"None"
"ADAMTS2",-0.278013444837857,4.71361601264651,0.742050288051215,1,"None"
"C1orf174",-0.27659676267993,4.72075493744337,0.742050288051215,1,"None"
"SOX13",-0.25629656553332,4.72322632224703,0.742050288051215,1,"None"
"TRIM21",-0.250198226913758,4.7363516330043,0.742050288051215,1,"None"
"TRIM11",-0.247088623752351,4.72551140479966,0.742050288051215,1,"None"
"ZNF549",-0.233545537231829,4.70826525298607,0.742050288051215,1,"None"
"RNF166",-0.230381884216808,4.72860493045396,0.742050288051215,1,"None"
"MRPS36",-0.228679840878024,4.7430460568099,0.742050288051215,1,"None"
"FAM214B",-0.227695037642047,4.70389118300607,0.742050288051215,1,"None"
"ZNF16",-0.201969046653726,4.72750948501425,0.742050288051215,1,"None"
"ZNF785",-0.201191819507328,4.72299125119492,0.742050288051215,1,"None"
"CAPS",-0.178789057038801,4.72538209551166,0.742050288051215,1,"None"
"PRR7",-0.176971315664453,4.73356926317302,0.742050288051215,1,"None"
"ZBTB45",-0.164192993649651,4.71507479051346,0.742050288051215,1,"None"
"MPST",-0.150288319728028,4.73972795287485,0.742050288051215,1,"None"
"ZNF711",-0.242797622819888,5.46145817366177,0.742387307745676,1,"None"
"NADSYN1",-0.194039370505633,5.45837365192089,0.742387307745676,1,"None"
"RPAP3",-0.168934178943161,5.4599879199007,0.742387307745676,1,"None"
"GALNT14",-0.307879808075586,4.78326892024763,0.74246004900891,1,"None"
"TSC2",-0.145535123713738,6.21765609534629,0.742697815457246,1,"None"
"TAF9B",-0.0805800302296781,6.30207919656651,0.742969901905381,1,"None"
"PODN",-0.36670514159885,4.70134165456466,0.743731415985022,1,"None"
"PPWD1",-0.118110418792543,6.19681541002216,0.744300875613411,1,"None"
"ZNF664",-0.0720116978828417,7.14409479295968,0.744691800618991,1,"None"
"LZTR1",-0.1501318036339,5.71217732825723,0.744727757459614,1,"None"
"WNK2",0.155330187435008,5.49393485066427,0.745074032599531,1,"None"
"MSH2",0.112724002460716,5.50706375323761,0.745074032599531,1,"None"
"AGTPBP1",0.076405859697434,5.51326631516403,0.745074032599531,1,"None"
"SPART",-0.124635582702968,6.43507933740596,0.745525776205453,1,"None"
"ACTL6A",-0.148543865098786,6.00443809067883,0.74557725942553,1,"None"
"DSE",0.292571882234206,4.66117526969967,0.746165350138198,1,"None"
"CIB2",0.287844131996528,4.67801178643732,0.746165350138198,1,"None"
"BTBD7",0.27897422681848,4.67529955508058,0.746165350138198,1,"None"
"TUFT1",0.267832730684225,4.67394249702386,0.746165350138198,1,"None"
"MIS18BP1",0.254221240589221,4.67085235577612,0.746165350138198,1,"None"
"AC007731.4",0.251231365276126,4.68699088166846,0.746165350138198,1,"None"
"DDX20",0.244269897920071,4.68919687487605,0.746165350138198,1,"None"
"MACIR",0.229755918684753,4.66469892791123,0.746165350138198,1,"None"
"SAAL1",0.22432949145812,4.67418717740168,0.746165350138198,1,"None"
"DDX60L",0.216768306264049,4.66319010030632,0.746165350138198,1,"None"
"SEMA4C",0.186898109433661,4.67862032526076,0.746165350138198,1,"None"
"ZNF511",0.184709032623537,4.67925394040118,0.746165350138198,1,"None"
"MRE11",0.168100987454574,4.67309213350778,0.746165350138198,1,"None"
"MAST2",0.162936690042315,4.6555117593906,0.746165350138198,1,"None"
"AXIN2",0.147547277598306,4.66644831158728,0.746165350138198,1,"None"
"MARCHF3",0.0624740720564492,4.65293538960827,0.746165350138198,1,"None"
"FBXO25",0.149621710558116,5.44040133683349,0.746896175301868,1,"None"
"PSEN1",0.139199083459876,5.43614736522506,0.746896175301868,1,"None"
"TMEM25",0.134056548808011,5.44552642526351,0.746896175301868,1,"None"
"HNRNPLL",0.129273553941944,5.4377266758641,0.746896175301868,1,"None"
"RNF169",0.117024655678207,5.44026932088188,0.746896175301868,1,"None"
"SCTR",-1.23517956625079,3.86475527432935,0.74694394565004,1,"None"
"ZNF560",-1.05508855473659,3.85798917167116,0.74694394565004,1,"None"
"NCAPG",-0.995374517720949,3.87273445001355,0.74694394565004,1,"None"
"CDH4",-0.959618199827709,3.83790242043078,0.74694394565004,1,"None"
"AURKB",-0.927377274176983,3.8583013216971,0.74694394565004,1,"None"
"HOXB3",-0.92714384635337,3.84360089280576,0.74694394565004,1,"None"
"NLRP11",-0.832741281749807,3.84118803500375,0.74694394565004,1,"None"
"GTF3C1",0.0841507112055659,6.8403618991033,0.747640761793639,1,"None"
"ANXA7",-0.0621949378001675,7.38322489977631,0.747757937067897,1,"None"
"CCNK",-0.0978435255924749,5.45603323600592,0.7478611454739,1,"None"
"B3GNT5",0.124976451001695,5.42784840069457,0.748013435483635,1,"None"
"ENDOD1",-0.101695538930567,6.35863307945799,0.748293960950884,1,"None"
"PDS5A",0.0487221654312579,6.05132938873971,0.748423798978797,1,"None"
"MLLT11",0.187819593503295,5.38683476543643,0.748568645370909,1,"None"
"PDE5A",0.147065537987248,5.35621317634279,0.748568645370909,1,"None"
"CSTF2T",0.121574549389618,5.38578950700489,0.748568645370909,1,"None"
"CHKB-CPT1B",-0.214914530767298,5.35194053821799,0.749065184440235,1,"None"
"TTC13",-0.205196626781767,5.36285889465058,0.749065184440235,1,"None"
"GLE1",-0.149539698897582,5.37133298999274,0.749065184440235,1,"None"
"DENND2D",-0.133439845718315,5.35930391314413,0.749065184440235,1,"None"
"ALDH5A1",-0.131225534186666,5.37108411089309,0.749065184440235,1,"None"
"BX470111.1",-0.129855315808431,5.37221508133964,0.749065184440235,1,"None"
"MSRB2",-0.0992740456726638,5.37287434553843,0.749065184440235,1,"None"
"HPS1",-0.0915166066350046,5.36117636854527,0.749065184440235,1,"None"
"SMG1",-0.202100287839371,5.54778056182884,0.749091057510982,1,"None"
"UBE2J1",-0.0581350219284774,6.05558100821802,0.749161376867008,1,"None"
"KLC1",0.0786003216458778,7.38250134668141,0.749184554325546,1,"None"
"RNLS",0.277561892182542,4.78171691007922,0.749754000357702,1,"None"
"C1QTNF3-AMACR",0.2656085073492,4.77362559237163,0.749754000357702,1,"None"
"ELK1",0.2587759975409,4.78661818866128,0.749754000357702,1,"None"
"AL359922.1",0.229917819912903,4.76728541892245,0.749754000357702,1,"None"
"STX7",0.209266032204801,4.78213814973632,0.749754000357702,1,"None"
"ZNF107",0.209001852151595,4.77073173045452,0.749754000357702,1,"None"
"TMEM170B",0.197384798975069,4.76859037359392,0.749754000357702,1,"None"
"RAD54L2",0.19332022869902,4.77487354064681,0.749754000357702,1,"None"
"BCAP29",0.189666933113656,4.789862904773,0.749754000357702,1,"None"
"BDP1",0.175603138632739,4.78329092329445,0.749754000357702,1,"None"
"AC005702.1",0.173013708619185,4.78772152417047,0.749754000357702,1,"None"
"NDUFAF6",0.152052790821153,4.76844694359991,0.749754000357702,1,"None"
"IQCK",0.11438910684191,4.76571606179427,0.749754000357702,1,"None"
"SNAP23",0.1100725164789,4.74213992176801,0.749754000357702,1,"None"
"RIC1",0.106622421887342,4.76930045299089,0.749754000357702,1,"None"
"H3C2",-0.276683549910136,4.52827929796878,0.749806820521826,1,"None"
"SERPINH1",0.16830473238836,5.29579636501604,0.750049396883579,1,"None"
"CEP112",0.0353792933919807,5.29298472622946,0.750049396883579,1,"None"
"ANKRD26",0.0288917170544848,5.26080696395499,0.750049396883579,1,"None"
"CAMK2D",0.187391375454626,5.38881185717674,0.750194769347238,1,"None"
"NOVA1",0.146991565129824,5.55852576535266,0.750381997721191,1,"None"
"PSMD14",-0.0847457342705875,6.68930233442225,0.750611106180702,1,"None"
"MSN",-0.0969075025814594,6.89561342723549,0.750900079827738,1,"None"
"RNF114",0.0892771739089182,6.00963370517998,0.751278402206019,1,"None"
"BTBD2",0.274755775092882,5.2280392880004,0.751282824220139,1,"None"
"CASP3",0.182673458785956,5.2429123516615,0.751282824220139,1,"None"
"HSBP1L1",0.168391803145238,5.2217441353443,0.751282824220139,1,"None"
"RNF38",0.127149806016528,5.22806269425138,0.751282824220139,1,"None"
"SLC41A1",0.116977186865281,5.22728067655431,0.751282824220139,1,"None"
"ZDHHC7",0.100606801625234,5.22884992321653,0.751282824220139,1,"None"
